SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
1, 0.2900, 29, 0.06802235, -0.71957386, -0.68348086, 0.84279734, -0.28502545, -0.09419956, -41.33294296, -10.14323330, -104.26775360, 47.01054382, 4.24223137, -44.99248505, 0.84101361, -0.38121805, 0.12114003, 0.36427194, 0.00606019, -0.00981076, 0.00340007, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.2800, 28, -0.05203626, -0.98640889, 0.20039970, -0.08156583, -0.45538318, 0.12808481, -38.73136520, -19.90645981, 101.69541168, 101.72796631, -3.09745693, -0.64164275, 0.63104069, -0.77525860, 0.02139982, -0.01743042, -0.00199116, 0.00852958, 0.00165720, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.2900, 29, -0.05179738, -0.98860604, 0.20082758, -0.13663866, -0.21314374, 0.06351670, -38.70213318, -19.70184135, 105.40777588, 101.72670746, -3.09764743, -0.64386111, 0.63104951, -0.77525121, 0.02141607, -0.01741925, -0.00223378, 0.01072335, 0.00121165, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.3000, 30, 0.06842343, -0.71987748, -0.68335849, 0.68261695, -0.42308319, -0.11260083, -41.62525558, -9.76322746, -104.73545837, 47.01710510, 4.24011755, -44.99633026, 0.84098303, -0.38125592, 0.12118939, 0.36428666, 0.00553059, -0.00964959, 0.00341649, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.3000, 30, -0.05269416, -0.98790640, 0.20192593, -0.24350378, -0.07559739, -0.00280381, -38.90675354, -21.48494530, 101.98772430, 101.72432709, -3.09746718, -0.64459515, 0.63106579, -0.77523798, 0.02142040, -0.01741355, -0.00133618, 0.01001581, 0.00008102, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.3100, 31, -0.05033940, -0.98420006, 0.20199928, -0.24481493, 0.08112528, -0.05194757, -39.49137497, -19.49722290, 101.37386322, 101.72183228, -3.09712315, -0.64369446, 0.63108259, -0.77522457, 0.02141280, -0.01741572, -0.00368838, 0.00629932, -0.00003669, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.3100, 31, 0.06922755, -0.72087085, -0.68451780, 0.66485649, -0.47448617, -0.07839608, -41.62525558, -9.76322746, -104.73545837, 47.02344894, 4.23740387, -45.00030518, 0.84095359, -0.38129029, 0.12124296, 0.36430070, 0.00468234, -0.00873290, 0.00465328, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.3200, 32, -0.05063500, -0.98464948, 0.20147255, -0.12172187, 0.13620420, -0.06898115, -38.78982544, -20.57877731, 102.22157288, 101.71948242, -3.06869864, -0.64532757, 0.63110185, -0.77521729, 0.02126771, -0.01721394, -0.00326412, 0.00673510, 0.00045543, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.3300, 33, -0.04877523, -0.98720950, 0.20108737, 0.05584504, 0.05453060, -0.08900359, -38.78982544, -20.57877731, 102.22157288, 101.71999359, -3.06794071, -0.64461118, 0.63109833, -0.77522045, 0.02125861, -0.01721285, -0.00474386, 0.00927279, 0.00082991, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.3400, 34, -0.04926964, -0.98910826, 0.20142159, 0.06126995, 0.03694284, -0.17192265, -39.46214676, -19.38029861, 102.48464966, 101.72058105, -3.06633329, -0.64390117, 0.63109440, -0.77522415, 0.02124487, -0.01720600, -0.00422919, 0.01117240, 0.00050445, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.3200, 32, 0.06688017, -0.71863163, -0.68393922, 0.34424454, -0.63147622, -0.04339652, -41.24525070, -10.02630806, -104.26775360, 47.02653503, 4.23335695, -45.00518036, 0.84093428, -0.38129586, 0.12129910, 0.36432067, 0.00696323, -0.01103309, 0.00413299, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.3500, 35, -0.05100581, -0.98942500, 0.20268084, -0.02640835, 0.12019476, -0.16829480, -39.02367783, -19.38029861, 102.30926514, 101.72025299, -3.06492829, -0.64238286, 0.63109660, -0.77522296, 0.02122692, -0.01720479, -0.00246534, 0.01148649, -0.00075488, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.3300, 33, 0.06654240, -0.71857303, -0.68378723, 0.20132691, -0.42842624, -0.09118195, -41.59602356, -9.79245853, -104.23852539, 47.02827454, 4.23106527, -45.00892258, 0.84092027, -0.38129795, 0.12133414, 0.36433917, 0.00724373, -0.01112071, 0.00400583, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.3400, 34, 0.06684221, -0.71762860, -0.68381578, 0.02299880, -0.34493560, -0.19302145, -41.80064392, -10.37708282, -104.06314087, 47.02611160, 4.20547247, -45.02250671, 0.84092540, -0.38119239, 0.12156278, 0.36436182, 0.00682275, -0.01206116, 0.00401713, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.3600, 36, -0.05256713, -0.98823565, 0.20170921, -0.16750214, 0.13520244, -0.20200512, -39.25752640, -19.58491707, 102.10464478, 101.71849823, -3.06322646, -0.64064825, 0.63110840, -0.77521396, 0.02120608, -0.01720250, -0.00087862, 0.01029277, 0.00019964, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.3700, 37, -0.05128990, -0.98796648, 0.20108478, -0.15133327, 0.25582814, -0.18233040, -38.52674484, -19.90645981, 104.00467682, 101.70508575, -3.05053282, -0.63777047, 0.63120008, -0.77514321, 0.02111873, -0.01712998, -0.00207979, 0.01000347, 0.00074413, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.3800, 38, -0.04966380, -0.98740453, 0.20281270, -0.09803312, 0.27630073, -0.25186032, -38.52674484, -19.90645981, 104.00467682, 101.70391846, -3.04862213, -0.63455278, 0.63120764, -0.77513790, 0.02108662, -0.01713457, -0.00352600, 0.00939401, -0.00115759, 0.00000000, 0.00000000, 0.00000000, 0.00000000
