SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
1, 0.2800, 28, -0.01348050, -0.85793447, -0.44032726, -12.43461800, -9.10398769, -12.12104511, -28.64659500, -28.14966393, -90.23677063, 65.13359833, 4.83227158, 22.81375885, 0.82987142, -0.52015424, -0.14119080, -0.14428541, 0.09729172, -0.04652306, 0.02207891, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.2900, 29, -0.02398420, -0.86054331, -0.44242549, -10.81948090, -6.45325661, -8.45996666, -28.38351250, -28.26658821, -90.44139099, 65.01755524, 4.88103580, 22.71859932, 0.83054745, -0.51935041, -0.14096294, -0.14351168, 0.10878497, -0.04293869, 0.02227228, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.3000, 30, -0.03035587, -0.87025756, -0.44437400, -9.45451641, -3.46456838, -4.73879766, -28.29582024, -28.09120178, -90.09061432, 64.91868591, 4.90897036, 22.66656685, 0.83107746, -0.51865160, -0.14080393, -0.14312601, 0.11576979, -0.03240232, 0.02258095, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.2500, 25, -0.07446946, -1.00595510, 0.08355160, 0.75841463, -7.89632988, 0.18214902, -50.77462769, -26.77579689, 85.29669952, 93.32899475, -3.02025104, 77.02116394, 0.52487946, -0.58020806, -0.43858021, -0.44216242, 0.02210132, 0.00891079, -0.02690450, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.3100, 31, -0.02559149, -0.87625605, -0.45020095, -8.50115395, 0.62828577, -1.41472197, -27.65273285, -28.61736298, -90.38292694, 64.83366394, 4.92464209, 22.66598320, 0.83147228, -0.51800984, -0.14080755, -0.14315341, 0.11135536, -0.02571602, 0.02700987, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.2600, 26, -0.07560265, -1.00795722, 0.08415279, 1.06791115, -7.12919807, 0.16057844, -50.19000244, -29.05583191, 84.62437439, 93.34343719, -3.01776433, 76.94979095, 0.52509171, -0.58053839, -0.43828636, -0.44176808, 0.02294265, 0.01096044, -0.02694310, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.2700, 27, -0.07557716, -1.01967859, 0.09059615, 0.81422532, -6.60275745, 0.25936794, -50.19000244, -29.05583191, 84.62437439, 93.35506439, -3.01655889, 76.88362885, 0.52529269, -0.58084035, -0.43800166, -0.44141451, 0.02294864, 0.02268771, -0.03316498, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.2800, 28, -0.08075377, -1.01357317, 0.08841327, 0.13558835, -5.89382696, 0.27713308, -50.16077042, -27.44811440, 90.64601135, 93.35952759, -3.01592827, 76.82456207, 0.52550006, -0.58108419, -0.43772238, -0.44112355, 0.02813955, 0.01659038, -0.03086001, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.3200, 32, -0.01598128, -0.87786424, -0.45488340, -7.76020479, 4.02111340, 1.46313214, -28.61736298, -27.33119011, -90.58754730, 64.74151611, 4.86255360, 22.70147514, 0.83180630, -0.51739955, -0.14040677, -0.14381224, 0.10159348, -0.02350719, 0.03038423, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.3300, 33, -0.00494394, -0.87303883, -0.45641127, -7.26688051, 6.76649761, 3.11046720, -28.44197655, -27.65273285, -90.44139099, 64.67509460, 4.86431408, 22.77611542, 0.83201325, -0.51682293, -0.14067271, -0.14442742, 0.08973260, -0.02778237, 0.03058046, 0.00000000, 0.00000000, 0.00000000, 0.00000000
